7600000,香川県,高松市,,
7600001,香川県,高松市,,新北町
7600002,香川県,高松市,,茜町
7600003,香川県,高松市,,西町
7600004,香川県,高松市,,西宝町
7600005,香川県,高松市,,宮脇町
7600006,香川県,高松市,,亀岡町
7600007,香川県,高松市,,中央町
7600008,香川県,高松市,,中野町
7600009,香川県,高松市,,峰山町
7600011,香川県,高松市,,浜ノ町
7600012,香川県,高松市,,瀬戸内町
7600013,香川県,高松市,,扇町
7600014,香川県,高松市,,昭和町
7600015,香川県,高松市,,紫雲町
7600016,香川県,高松市,,幸町
7600017,香川県,高松市,,番町
7600018,香川県,高松市,,天神前
7600019,香川県,高松市,,サンポート
7600020,香川県,高松市,,錦町
7600021,香川県,高松市,,西の丸町
7600022,香川県,高松市,,西内町
7600023,香川県,高松市,,寿町
7600024,香川県,高松市,,兵庫町
7600025,香川県,高松市,,古新町
7600026,香川県,高松市,,磨屋町
7600027,香川県,高松市,,紺屋町
7600028,香川県,高松市,,鍛冶屋町
7600029,香川県,高松市,,丸亀町
7600030,香川県,高松市,,玉藻町
7600031,香川県,高松市,,北浜町
7600032,香川県,高松市,,本町
7600033,香川県,高松市,,丸の内
7600034,香川県,高松市,,内町
7600035,香川県,高松市,,鶴屋町
7600036,香川県,高松市,,城東町
7600037,香川県,高松市,,東浜町
7600038,香川県,高松市,,井口町
7600040,香川県,高松市,,片原町
7600041,香川県,高松市,,百間町
7600042,香川県,高松市,,大工町
7600043,香川県,高松市,,今新町
7600044,香川県,高松市,,御坊町
7600045,香川県,高松市,,古馬場町
7600046,香川県,高松市,,通町
7600047,香川県,高松市,,塩屋町
7600048,香川県,高松市,,福田町
7600049,香川県,高松市,,八坂町
7600050,香川県,高松市,,亀井町
7600051,香川県,高松市,,南新町
7600052,香川県,高松市,,瓦町
7600053,香川県,高松市,,田町
7600054,香川県,高松市,,常磐町
7600055,香川県,高松市,,観光通
7600056,香川県,高松市,,中新町
7600057,香川県,高松市,,旅籠町
7600058,香川県,高松市,,東田町
7600060,香川県,高松市,,末広町
7600061,香川県,高松市,,築地町
7600062,香川県,高松市,,塩上町
7600063,香川県,高松市,,多賀町
7600064,香川県,高松市,,朝日新町
7600065,香川県,高松市,,朝日町
7600066,香川県,高松市,,福岡町
7600067,香川県,高松市,,松福町
7600068,香川県,高松市,,松島町
7600071,香川県,高松市,,藤塚町
7600072,香川県,高松市,,花園町
7600073,香川県,高松市,,栗林町
7600074,香川県,高松市,,桜町
7600075,香川県,高松市,,楠上町
7600076,香川県,高松市,,観光町
7600077,香川県,高松市,,上福岡町
7600078,香川県,高松市,,今里町
7600079,香川県,高松市,,松縄町
7600080,香川県,高松市,,木太町
7600091,香川県,高松市,,男木町
7600092,香川県,高松市,,女木町
7600093,香川県,高松市,,鶴市町
